EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES - EBSERH;;;;;;;;;
HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO MARANHÃO - HU-UFMA;;;;;;;;;
;;;;;;;;;
MOVIMENTAÇÃO FINANCEIRA;;;;;;;;;
ATUALIZADO ATÉ: NOVEMBRO/2020;;;;;;;;;
;;;;;;;;;
MÊS;DATA DE RECEBIMENTO;CÓDIGO UG EMITENTE;DESCRIÇÃO DA UG EMITENTE;CATEGORIA DO GASTO;PROGRAMAÇÃO FINANCEIRA;VINCULAÇÃO DO PAGAMENTO;CÓDIGO DA FONTE DO RECURSO;OBSERVAÇÃO;VALOR
OUT;22/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007461;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 21.10.2020 - FAEC     - PARCELA E COMP. 06/2020;R$ 80.848,40
OUT;28/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007501;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 28.10.20.;R$ 13.269,00
OUT;28/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007502;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 28.10.20.;R$ 210.375,00
OUT;28/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;INVESTIMENTO;155007264432020PF007503;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 28.10.20.;R$ 21.442,00
OUT;29/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007654;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 28.10.2020 - FAEC     - PARCELA E COMP. 06/2020;R$ 51.213,06
OUT;29/10/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007655;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 28.10.2020 - FAEC     - PARCELA E COMP. 07/2020;R$ 170.382,79
NOV;03/11/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF444540;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;151002788;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. DEZ DE 2019 - PROC. 25000178188201940 - MA/EBSERH HU-UFMA - 155010-26443;R$ 503.224,65
NOV;03/11/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF444640;EMENDAS RESULTADO EOF - 9;151081984;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. OUT DE 2020 - PROC. 25000112021202050 - MA/EBSERH HU-UFMA - 155010-26443;R$ 7.900,00
NOV;03/11/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF444660;EMENDAS RESULTADO EOF - 9;151042387;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. OUT DE 2020 - PROC. 25000126745202081 - MA/EBSERH HU-UFMA - 155010-26443;R$ 1.922.640,10
NOV;04/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007706;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8250264430;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 04.11.20.;R$ 8.788,98
NOV;04/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007721;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 04.11.20.;R$ 56.637,00
NOV;05/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007800;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 04.11.2020 - FAEC     - PARCELA E COMP. 07/2020;R$ 39.844,04
NOV;11/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007928;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 11.11.2020 - FAEC     - PARCELA E COMP. 07/2020;R$ 53.990,83
NOV;11/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF007989;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000300;REPASSE FINANCEIRO CONFORME APURACAO EM 11.11.2020 - TETO MAC - PARCELA 11/2020 - COMP. 10/2020;R$ 496.611,42
NOV;11/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF008004;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000300;REPASSE FINANCEIRO CONFORME APURACAO EM 11.11.2020 - TETO MAC - PARCELA 11/2020 - COMP. 10/2020;R$ 5.467.675,82
NOV;18/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF008036;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 18.11.20.;R$ 112.500,00
NOV;18/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF008128;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000300;REPASSE FINANCEIRO CONFORME APURACAO EM 18.11.2020 - TETO MAC - PARCELA 12/2020 - COMP. 11/2020;R$ 214.622,50
NOV;18/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF008129;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 18.11.2020 - FAEC     - PARCELA E COMP. 07/2020;R$ 145.430,35
NOV;18/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;INVESTIMENTO;155007264432020PF008037;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 18.11.20.;R$ 297.174,28
NOV;19/11/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF444743;EMENDAS RESULTADO EOF - 9;151042387;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. NOV DE 2020 - PROC. 25000126745202081 - MA/EBSERH HU-UFMA - 155010-26443;R$ 460.219,40
NOV;19/11/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF444760;EMENDAS RESULTADO EOF - 9;144002826;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. NOV DE 2020 - PROC. 25000146666202096 - MA/EBSERH HU-UFMA - 155010-26443;R$ 1.756.164,53
NOV;19/11/2020;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;OUTRAS DESPESAS CORRENTES;257001000012020PF444775;EMENDAS RESULTADO EOF - 9;151081984;PAG. ESTRAT. 61869-PROGRAMA DE RESTRUTURACAO DOS HOSPITAIS UNIVERSITARIOS (REHUF) - COMP. NOV DE 2020 - PROC. 25000112021202050 - MA/EBSERH HU-UFMA - 155010-26443;R$ 1.100,00
NOV;23/11/2020;154041;FUNDACAO UNIVERSIDADE DO MARANHAO;INVESTIMENTO;154041152582020PF000359;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;112000000;TRANSFERENCIA DE FINANCEIRO  P/ ATENDER A DESPESAS COM O MATERNO INFANTIL/H.U, REF. AQUISICAO E INSTALACAO DE 2 ELEVADORES E 1 MONTA-CARGA, CONF. 2015NE804871-34(HUUFMA) CONFORME SOLIC. DORF/PPGT.;R$ 456.199,18
NOV;25/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF008264;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 25.11.20.;R$ 19.640,50
NOV;25/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF008265;CUSTEIO/INVESTIMENTO - RESUL.PRIM = 2;8144000000;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 25.11.20.;R$ 512.198,47
NOV;25/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;INVESTIMENTO;155007264432020PF008322;CREDITOS EXTRAORDINARIOS;100915002;REPASSE FINANCEIRO REFERENTE A OCC EBSERH CONFORME APURACAO EM 25.11.20.;R$ 178.076,08
NOV;26/11/2020;155007;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES;OUTRAS DESPESAS CORRENTES;155007264432020PF008415;PAG.DE DESPESA OBRIGATORIA- RESUL.PRIM=1;6153000400;REPASSE FINANCEIRO CONFORME APURACAO EM 25.11.2020 - FAEC     - PARCELA E COMP. 07/2020;R$ 74.760,72
;;;;;;;;;
Obs: A planilha não contempla o recurso financeiro destinado para despesas com Folha de Pagamento.;;;;;;;;;
Fonte: Tesouro Gerencial;;;;;;;;;
